source,target,dist
KWT,TTO,11273.98
KWT,TUN,3596.327
KWT,TUR,2159.483
KWT,TZA,4133.544
KWT,UGA,3618.881
KWT,UKR,2766.743
KWT,URY,13031.81
KWT,USA,10209.52
KWT,UZB,2330.281
KWT,VEN,11768.86
KWT,VNM,5844.974
KWT,YEM,1598.142
KWT,ZAF,7696.777
KWT,ZMB,5418.344
KWT,ZWE,5556.386
LBN,AFG,3088.869
LBN,AGO,5301.993
LBN,ALB,1609.733
LBN,ARE,2110.076
LBN,ARG,12396.9
LBN,ARM,1063.763
LBN,AUS,14194.54
LBN,AUT,2252.977
LBN,AZE,1464.592
LBN,BDI,4194.6
LBN,BEL,3144.598
LBN,BEN,4567.346
LBN,BFA,4457.962
LBN,BGD,5407.258
LBN,BGR,1444.918
LBN,BHR,1686.69
LBN,BIH,1844.805
LBN,BLR,2311.437
LBN,BOL,12272.51
LBN,BRA,10772.67
LBN,BWA,6602.303
LBN,CAF,3717.779
LBN,CAN,9173.474
LBN,CHE,2766.189
LBN,CHL,13358.57
LBN,CHN,6983.571
LBN,CMR,4163.231
LBN,COG,4745.371
LBN,COL,11600.13
LBN,COM,5134.142
LBN,CRI,12006.16
LBN,CYP,243.4737
LBN,CZE,2493.329
LBN,DEU,3013.148
LBN,DNK,2997.819
LBN,DOM,10212.97
LBN,DZA,2954.492
LBN,ECU,12229.17
LBN,EGY,584.2617
LBN,ESP,3524.9
LBN,EST,2951.418
LBN,ETH,2783.078
LBN,FIN,3021.702
LBN,FRA,3197.032
LBN,GAB,4613.839
LBN,GBR,3464.002
LBN,GEO,1196.376
LBN,GHA,4848.538
LBN,GIN,5872.742
LBN,GRC,1154.756
LBN,GTM,12172.57
LBN,HND,11959.22
LBN,HRV,2123.404
LBN,HTI,10424.03
LBN,HUN,2048.187
LBN,IDN,8694.866
LBN,IND,3985.349
LBN,IRL,3920.219
LBN,IRN,1468.833
LBN,IRQ,830.0121
LBN,ISL,5106.05
LBN,ISR,209.9598
LBN,ITA,2199.887
LBN,JAM,10834.25
LBN,JOR,217.1311
LBN,JPN,8999.5
LBN,KAZ,3714.015
LBN,KEN,3914.655
LBN,KGZ,3521.326
LBN,KHM,7407.508
LBN,KOR,7926.322
LBN,KWT,1286.701
LBN,LBN,38.45329
LBN,LBR,5654.372
LBN,LBY,2081.917
LBN,LKA,5450.953
LBN,LSO,7082.708
LBN,LTU,2448.976
LBN,LUX,2970.469
LBN,LVA,2710.789
LBN,MAR,3881.252
LBN,MDA,1565.574
LBN,MDG,6005.66
LBN,MEX,12401.35
LBN,MKD,1525.442
LBN,MLI,4982.281
LBN,MLT,1923.859
LBN,MMR,6300.475
LBN,MNG,5982.09
LBN,MOZ,6666.532
LBN,MRT,5376.628
LBN,MUS,6450.539
LBN,MWI,5326.802
LBN,MYS,7634.024
LBN,NER,4058.382
LBN,NGA,4491.407
LBN,NIC,12033.73
LBN,NLD,3185.802
LBN,NOR,3412.801
LBN,NPL,4766.703
LBN,NZL,16372.26
LBN,OMN,2521.039
LBN,PAK,3462.157
LBN,PAN,11693.87
LBN,PER,12838.48
LBN,PHL,8705.978
LBN,POL,2351.56
LBN,PRT,4000.395
LBN,PRY,11821.34
LBN,QAT,1821.106
LBN,RUS,2441.484
LBN,RWA,4024.98
LBN,SAU,1497.719
LBN,SDN,2060.273
LBN,SEN,5712.923
LBN,SGP,7948.206
LBN,SLE,5724.081
LBN,SUR,9721.004
LBN,SVK,2203.249
LBN,SVN,2236.056
LBN,SWE,3109.965
LBN,SWZ,6716.074
LBN,TCD,3187.622
LBN,TGO,4675.491
LBN,THA,6873.743
LBN,TJK,3022.943
LBN,TKM,2106.592
LBN,TTO,9996.921
LBN,TUN,2311.946
LBN,TUR,984.8074
LBN,TZA,4549.422
LBN,UGA,3744.631
LBN,UKR,1886.551
LBN,URY,12220.87
LBN,USA,9032.354
LBN,UZB,3065.163
LBN,VEN,10485.31
LBN,VNM,6966.687
LBN,YEM,2234.656
LBN,ZAF,7752.893
LBN,ZMB,5544.113
LBN,ZWE,5773.507
LBR,AFG,8699.117
LBR,AGO,3154.236
LBR,ALB,4933.823
LBR,ARE,7214.983
LBR,ARG,6772.831
LBR,ARM,6649.885
LBR,AUS,16446.83
LBR,AUT,5320.935
LBR,AZE,7093.001
LBR,BDI,4583.263
LBR,BEL,5147.445
LBR,BEN,1469.321
LBR,BFA,1201.556
LBR,BGD,10857.22
LBR,BGR,5247.031
LBR,BHR,6856.259
LBR,BIH,5054.884
LBR,BLR,6307.776
LBR,BOL,6808.984
LBR,BRA,5121.55
LBR,BWA,5268.814
LBR,CAF,3262.795
LBR,CAN,7815.56
LBR,CHE,4843.69
LBR,CHL,7704.238
LBR,CHN,12572.44
LBR,CMR,2485.423
LBR,COG,3119.354
LBR,COL,7122.128
LBR,COM,6308.064
LBR,CRI,8071.195
LBR,CYP,5530.354
LBR,CZE,5407.654
LBR,DEU,5283.326
LBR,DNK,5867.398
LBR,DOM,6528.108
LBR,DZA,3671.629
LBR,ECU,7557.706
LBR,EGY,5122.017
LBR,ESP,3858.067
LBR,EST,6629.479
LBR,ETH,5475.274
LBR,FIN,6698.1
LBR,FRA,4892.298
LBR,GAB,2337.25
LBR,GBR,5121.267
LBR,GEO,6731.37
LBR,GHA,1167.441
LBR,GIN,650.5386
LBR,GRC,4951.708
LBR,GTM,8739.451
LBR,HND,8389.551
LBR,HRV,5090.702
LBR,HTI,6797.062
LBR,HUN,5387.021
LBR,IDN,13125.17
LBR,IND,9483.593
LBR,IRL,5247.114
LBR,IRN,7105.119
LBR,IRQ,6420.608
LBR,ISL,6496.945
LBR,ISR,5517.4
LBR,ITA,4575.671
LBR,JAM,7266.44
LBR,JOR,5615.076
LBR,JPN,14433.92
LBR,KAZ,9349.786
LBR,KEN,5355.925
LBR,KGZ,9160.446
LBR,KHM,12639.97
LBR,KOR,13479.35
LBR,KWT,6653.45
LBR,LBN,5654.372
LBR,LBR,125.5209
LBR,LBY,3839.878
LBR,LKA,10001.76
LBR,LSO,5698.984
LBR,LTU,6269.9
LBR,LUX,5069.576
LBR,LVA,6400.451
LBR,MAR,3109.274
LBR,MDA,5889.716
LBR,MDG,6975.949
LBR,MEX,9615.903
LBR,MKD,5084.811
LBR,MLI,768.1956
LBR,MLT,4182.031
LBR,MMR,11597.31
LBR,MNG,11478.57
LBR,MOZ,5901.572
LBR,MRT,1431.19
LBR,MUS,8024.15
LBR,MWI,5417.474
LBR,MYS,12455.95
LBR,NER,1619.77
LBR,NGA,1574.314
LBR,NIC,8300.649
LBR,NLD,5318.604
LBR,NOR,6234.747
LBR,NPL,10284.7
LBR,NZL,15775.58
LBR,OMN,7637.027
LBR,PAK,9062.856
LBR,PAN,7577.549
LBR,PER,7615.403
LBR,PHL,14219.56
LBR,POL,5876.967
LBR,PRT,3609.841
LBR,PRY,6171.248
LBR,QAT,6933.387
LBR,RUS,6953.84
LBR,RWA,4629.572
LBR,SAU,6447.812
LBR,SDN,4831.751
LBR,SEN,1177.844
LBR,SGP,12720.9
LBR,SLE,367.822
LBR,SUR,4919.859
LBR,SVK,5353.288
LBR,SVN,5044.893
LBR,SWE,6387.611
LBR,SWZ,5800.441
LBR,TCD,2900.335
LBR,TGO,1340.658
LBR,THA,12121.04
LBR,TJK,8675.525
LBR,TKM,7758.555
LBR,TTO,5601.391
LBR,TUN,4008.306
LBR,TUR,5512.077
LBR,TZA,5750.199
LBR,UGA,4860.096
LBR,UKR,6218.5
LBR,URY,6610.736
LBR,USA,7315.249
LBR,UZB,8715.308
LBR,VEN,6193.946
LBR,VNM,12477.45
LBR,YEM,6079.904
LBR,ZAF,5437.082
LBR,ZMB,4939.956
LBR,ZWE,5323.211
LBY,AFG,5133.119
LBY,AGO,4626.358
LBY,ALB,1126.319
LBY,ARE,4112.479
LBY,ARG,10587.62
LBY,ARM,2911.988
LBY,AUS,16157.12
LBY,AUT,1744.687
LBY,AZE,3369.194
LBY,BDI,4365.932
LBY,BEL,2138.252
LBY,BEN,3129.709
LBY,BFA,2725.018
LBY,BGD,7480.536
LBY,BGR,1421.287
LBY,BHR,3687.708
LBY,BIH,1322.53
LBY,BLR,2611.773
LBY,BOL,10216.83
LBY,BRA,8910.072
LBY,BWA,6540.412
LBY,CAF,3206.803
LBY,CAN,7758.984
LBY,CHE,1654.008
LBY,CHL,11447.7
LBY,CHN,8743.509
LBY,CMR,3219.009
LBY,COG,4120.426
LBY,COL,9568.515
LBY,COM,5889.22
LBY,CRI,10079.76
LBY,CYP,1884.154
LBY,CZE,1935.937
LBY,DEU,2143.809
LBY,DNK,2552.798
LBY,DOM,8272.34
LBY,DZA,1030.455
LBY,ECU,10182.33
LBY,EGY,1746.24
LBY,ESP,1726.345
LBY,EST,3092.349
LBY,ETH,3733.014
LBY,FIN,3171.75
LBY,FRA,2007.716
LBY,GAB,3621.371
LBY,GBR,2350.661
LBY,GEO,2961.941
LBY,GHA,3328.206
LBY,GIN,3928.507
LBY,GRC,1126.74
LBY,GTM,10369.36
LBY,HND,10112.65
LBY,HRV,1474.63
LBY,HTI,8502.302
LBY,HUN,1718.039
LBY,IDN,10724.79
LBY,IND,6059.306
LBY,IRL,2762.375
LBY,IRN,3520.044
LBY,IRQ,2911.806
LBY,ISL,4242.284
LBY,ISR,2032.082
LBY,ITA,1019.841
LBY,JAM,8940.755
LBY,JOR,2143.171
LBY,JPN,10607.65
LBY,KAZ,5582.393
LBY,KEN,4532.657
LBY,KGZ,5400.95
LBY,KHM,9489.011
LBY,KOR,9640.625
LBY,KWT,3333.279
LBY,LBN,2081.917
LBY,LBR,3839.878
LBY,LBY,498.9228
LBY,LKA,7429.121
LBY,LSO,7070.591
LBY,LTU,2624.028
LBY,LUX,1963.781
LBY,LVA,2823.099
LBY,MAR,1858.3
LBY,MDA,2071.322
LBY,MDG,6809.219
LBY,MEX,10790.9
LBY,MKD,1267.143
LBY,MLI,3098.402
LBY,MLT,375.7234
LBY,MMR,8381.941
LBY,MNG,7638.913
LBY,MOZ,6851.225
LBY,MRT,3326.572
LBY,MUS,7545.616
LBY,MWI,5645.022
LBY,MYS,9695.89
LBY,NER,2413.003
LBY,NGA,3091.288
LBY,NIC,10152.29
LBY,NLD,2281.397
LBY,NOR,3030.5
LBY,NPL,6831.294
LBY,NZL,17992.18
LBY,OMN,4544.025
LBY,PAK,5507.726
LBY,PAN,9722.291
LBY,PER,10756.65
LBY,PHL,10739.39
LBY,POL,2263.26
LBY,PRT,2111.866
LBY,PRY,9890.908
LBY,QAT,3809.909
LBY,RUS,3189.875
LBY,RWA,4250.628
LBY,SAU,3390.508
LBY,SDN,2737.39
LBY,SEN,3687.569
LBY,SGP,10008.34
LBY,SLE,3828.639
LBY,SUR,7641.183
LBY,SVK,1750.977
LBY,SVN,1488.685
LBY,SWE,2983.42
LBY,SWZ,6845.516
LBY,TCD,2296.961
LBY,TGO,3198.348
LBY,THA,8955.517
LBY,TJK,5004.221
LBY,TKM,4110.101
LBY,TTO,7947.415
LBY,TUN,527.665
LBY,TUR,1681.146
LBY,TZA,5204.866
LBY,UGA,4143.364
LBY,UKR,2430.046
LBY,URY,10434.93
LBY,USA,7496.542
LBY,UZB,4988.66
LBY,VEN,8456.976
LBY,VNM,9016.406
LBY,YEM,3681.894
LBY,ZAF,7441.046
LBY,ZMB,5601.767
LBY,ZWE,5942.982
LKA,AFG,3261.061
LKA,AGO,7594.32
LKA,ALB,7028.389
LKA,ARE,3342.212
LKA,ARG,14774.54
LKA,ARM,5106.343
LKA,AUS,8751.808
LKA,AUT,7497.094
LKA,AZE,4769.113
LKA,BDI,5731.052
LKA,BEL,8404.442
LKA,BEN,8540.41
LKA,BFA,8937.179
LKA,BGD,2179.09
LKA,BGR,6796.622
LKA,BHR,3768.01
LKA,BIH,7212.813
LKA,BLR,7005.935
LKA,BOL,16396.65
LKA,BRA,14036.67
LKA,BWA,6823.339
LKA,CAF,6785.706
LKA,CAN,14029.91
LKA,CHE,8123.768
LKA,CHL,15796.09
LKA,CHN,5171.491
LKA,CMR,7575.884
LKA,COG,7286.253
LKA,COL,16966.86
LKA,COM,4549.173
LKA,CRI,17443.47
LKA,CYP,5687.943
LKA,CZE,7688.102
LKA,DEU,8232.307
LKA,DNK,7968.923
LKA,DOM,15663.35
LKA,DZA,8387.595
LKA,ECU,17519.65
LKA,EGY,5684.017
LKA,ESP,8975.765
LKA,EST,7444.531
LKA,ETH,4526.706
LKA,FIN,7469.547
LKA,FRA,8526.015
LKA,GAB,7852.103
LKA,GBR,8725.037
LKA,GEO,5189.351
LKA,GHA,8854.731
LKA,GIN,10497.86
LKA,GRC,6603.518
LKA,GTM,17410.97
LKA,HND,17296.54
LKA,HRV,7456.482
LKA,HTI,15869.11
LKA,HUN,7282.259
LKA,IDN,3320.081
LKA,IND,2431.215
LKA,IRL,9142.171
LKA,IRN,4317.383
LKA,IRQ,4685.767
LKA,ISL,9891.838
LKA,ISR,5439.95
LKA,ITA,7635.494
LKA,JAM,16259.95
LKA,JOR,5332.042
LKA,JPN,6861.33
LKA,KAZ,4053.941
LKA,KEN,4865.705
LKA,KGZ,4038.118
LKA,KHM,2799.001
LKA,KOR,5840.513
LKA,KWT,4166.992
LKA,LBN,5450.953
LKA,LBR,10001.76
LKA,LBY,7429.121
LKA,LKA,96.3427
LKA,LSO,6901.32
LKA,LTU,7174.537
LKA,LUX,8259.522
LKA,LVA,7354.283
LKA,MAR,9285.049
LKA,MDA,6575.565
LKA,MDG,4565.287
LKA,MEX,17101.06
LKA,MKD,6917.349
LKA,MLI,9616.553
LKA,MLT,7349.384
LKA,MMR,2085.34
LKA,MNG,5227.907
LKA,MOZ,6282.383
LKA,MRT,10389.31
LKA,MUS,3883.37
LKA,MWI,5591.905
LKA,MYS,2456.486
LKA,NER,8521.13
LKA,NGA,8435.334
LKA,NIC,17421.68
LKA,NLD,8388.237
LKA,NOR,8196.645
LKA,NPL,2383.553
LKA,NZL,10944.81
LKA,OMN,2933.096
LKA,PAK,3057.006
LKA,PAN,17143.03
LKA,PER,17436.53
LKA,PHL,4567.657
LKA,POL,7326.785
LKA,PRT,9449.49
LKA,PRY,15085.17
LKA,QAT,3637.501
LKA,RUS,6576.936
LKA,RWA,5618.505
LKA,SAU,4038.69
LKA,SDN,5244.491
LKA,SEN,10603.81
LKA,SGP,2734.159
LKA,SLE,10247.51
LKA,SUR,14848.23
LKA,SVK,7438.51
LKA,SVN,7573.817
LKA,SWE,7784.423
LKA,SWZ,6429.156
LKA,TCD,7130.82
LKA,TGO,8671.458
LKA,THA,2381.501
LKA,TJK,3699.752
LKA,TKM,4077.146
LKA,TTO,15330.46
LKA,TUN,7746.883
LKA,TUR,6294.313
LKA,TZA,4757.547
LKA,UGA,5299.368
LKA,UKR,6642.944
LKA,URY,14569.68
LKA,USA,14093.15
LKA,UZB,3966.061
LKA,VEN,15871.38
LKA,VNM,3208.334
LKA,YEM,3997.646
LKA,ZAF,7892.25
LKA,ZMB,6209.736
LKA,ZWE,6029.018
LSO,AFG,8347.427
LSO,AGO,2721.224
LSO,ALB,7902.8
LSO,ARE,6642.855
LSO,ARG,7880.847
LSO,ARM,7932.732
LSO,AUS,10838.48
LSO,AUT,8700.506
LSO,AZE,8093.409
LSO,BDI,2894.7
LSO,BEL,9206.208
LSO,BEN,4789.684
LSO,BFA,5593.645
LSO,BGD,8946.303
LSO,BGR,8023.138
LSO,BHR,6654.576
LSO,BIH,8197.313
LSO,BLR,9256.383
LSO,BOL,9654.796
LSO,BRA,7292.793
LSO,BWA,531.4464
LSO,CAF,3868.565
LSO,CAN,13511.57
LSO,CHE,8724.216
LSO,CHL,8945.843
LSO,CHN,11972.86
LSO,CMR,4066.016
LSO,COG,3076.123
LSO,COL,11486.37
LSO,COM,2556.18
LSO,CRI,12643.28
LSO,CYP,7201.451
LSO,CZE,8932.594
LSO,DEU,9212.81
LSO,DNK,9564.355
LSO,DOM,11693.9
LSO,DZA,7793.849
LSO,ECU,11549.98
LSO,EGY,6619.538
LSO,ESP,8403.123
LSO,EST,9879.167
LSO,ETH,4440.343
LSO,FIN,9958.313
LSO,FRA,9054.14
LSO,GAB,3822.708
LSO,GBR,9393.496
LSO,GEO,8104.226
LSO,GHA,4883.838
LSO,GIN,6334.415
LSO,GRC,7502.455
LSO,GTM,13502.42
LSO,HND,13157.12
LSO,HRV,8441.045
LSO,HTI,11937.93
LSO,HUN,8591.318
LSO,IDN,8643.115
LSO,IND,8338.232
LSO,IRL,9760.094
LSO,IRN,7655.562
LSO,IRQ,7198.085
LSO,ISL,11258.62
LSO,ISR,6876.985
LSO,ITA,8072.605
LSO,JAM,12335.75
LSO,JOR,6877.193
LSO,JPN,13760.53
LSO,KAZ,9523.84
LSO,KEN,3273.764
LSO,KGZ,9369.503
LSO,KHM,9458.03
LSO,KOR,12727.98
LSO,KWT,6881.916
LSO,LBN,7082.708
LSO,LBR,5698.984
LSO,LBY,7070.591
LSO,LKA,6901.32
LSO,LSO,65.53132
LSO,LTU,9351.442
LSO,LUX,9034.081
LSO,LVA,9606.707
LSO,MAR,7921.947
LSO,MDA,8495.066
LSO,MDG,2337.416
LSO,MEX,14559.83
LSO,MKD,7961.5
LSO,MLI,6028.201
LSO,MLT,7384.176
LSO,MMR,8978.772
LSO,MNG,11665.17
LSO,MOZ,625.8596
LSO,MRT,7047.678
LSO,MUS,3189.56
LSO,MWI,1828.721
LSO,MYS,8667.416
LSO,NER,5494.667
LSO,NGA,4738.523
LSO,NIC,12968.19
LSO,NLD,9351.925
LSO,NOR,10049.62
LSO,NPL,8840.758
LSO,NZL,11193.19
LSO,OMN,6769.214
LSO,PAK,8498.631
LSO,PAN,12146.38
LSO,PER,10728.2
LSO,PHL,11137.52
LSO,POL,9100.307
LSO,PRT,8474.233
LSO,PRY,8236.792
LSO,QAT,6594.459
LSO,RUS,9517.638
LSO,RWA,3059.999
LSO,SAU,6350.462
LSO,SDN,5023.031
LSO,SEN,6871.116
LSO,SGP,8768.636
LSO,SLE,6065.443
LSO,SUR,9634.635
LSO,SVK,8685.183
LSO,SVN,8491.818
LSO,SWE,9904.762
LSO,SWZ,489.1472
LSO,TCD,4808.35
LSO,TGO,4838.828
LSO,THA,9178.095
LSO,TJK,8697.218
LSO,TKM,8148.283
LSO,TTO,10498.17
LSO,TUN,7580.127
LSO,TUR,7831.357
LSO,TZA,2790.795
LSO,UGA,3344.248
LSO,UKR,8879.244
LSO,URY,7673.026
LSO,USA,13001.46
LSO,UZB,8952.566
LSO,VEN,11015.38
LSO,VNM,10091.6
LSO,YEM,5292.433
LSO,ZAF,996.4764
LSO,ZMB,1543.585
LSO,ZWE,1328.599
LTU,AFG,4042.829
LTU,AGO,7158.965
LTU,ALB,1540.066
LTU,ARE,4127.873
LTU,ARG,12731.28
LTU,ARM,2151.497
LTU,AUS,15291.39
LTU,AUT,948.9832
LTU,AZE,2416.226
LTU,BDI,6471.478
LTU,BEL,1469.434
LTU,BEN,5747.821
LTU,BFA,5269.622
LTU,BGD,6293.525
LTU,BGR,1345.486
LTU,BHR,3783.016
LTU,BIH,1302.017
LTU,BLR,169.5256
LTU,BOL,11730.07
LTU,BRA,11051.35
LTU,BWA,8841.053
LTU,CAF,5630.907
LTU,CAN,6989.555
LTU,CHE,1516.998
LTU,CHL,13360.42
LTU,CHN,6567.348
LTU,CMR,5793.484
LTU,COG,6623.478
LTU,COL,10258.92
LTU,COM,7575.325
LTU,CRI,10319.94
LTU,CYP,2260.847
LTU,CZE,896.5842
LTU,DEU,1272.883
LTU,DNK,815.5106
LTU,DOM,8666.563
LTU,DZA,2613.198
LTU,ECU,10921.54
LTU,EGY,2782.4
LTU,ESP,2666.384
LTU,EST,527.9267
LTU,ETH,5218.525
LTU,FIN,606.8758
LTU,FRA,1700.296
LTU,GAB,6215.573
LTU,GBR,1729.554
LTU,GEO,2030.181
LTU,GHA,5929.572
LTU,GIN,6188.138
LTU,GRC,1860.701
LTU,GTM,10256.73
LTU,HND,10122.01
LTU,HRV,1189.612
LTU,HTI,8819.789
LTU,HUN,910.8107
LTU,IDN,10026.88
LTU,IND,5036.979
LTU,IRL,2052.635
LTU,IRN,2912.958
LTU,IRQ,2806.063
LTU,ISL,2797.459
LTU,ISR,2623.466
LTU,ITA,1706.051
LTU,JAM,9145.223
LTU,JOR,2665.355
LTU,JPN,8197.214
LTU,KAZ,3881.111
LTU,KEN,6318.167
LTU,KGZ,3753.805
LTU,KHM,8299.502
LTU,KOR,7365.838
LTU,KWT,3355.498
LTU,LBN,2448.976
LTU,LBR,6269.9
LTU,LBY,2624.028
LTU,LKA,7174.537
LTU,LSO,9351.442
LTU,LTU,96.11483
LTU,LUX,1420.353
LTU,LVA,263.4897
LTU,MAR,3387.249
LTU,MDA,889.8586
LTU,MDG,8453.709
LTU,MEX,10255.65
LTU,MKD,1439.533
LTU,MLI,5501.815
LTU,MLT,2248.596
LTU,MMR,7272.69
LTU,MNG,5400.041
LTU,MOZ,9003.249
LTU,MRT,5360.812
LTU,MUS,8875.957
LTU,MWI,7682.827
LTU,MYS,8859.57
LTU,NER,5005.719
LTU,NGA,5713.003
LTU,NIC,10254.16
LTU,NLD,1370.703
LTU,NOR,1048.369
LTU,NPL,5627.717
LTU,NZL,17568.3
LTU,OMN,4417.438
LTU,PAK,4358.07
LTU,PAN,10138.68
LTU,PER,11907.21
LTU,PHL,9051.349
LTU,POL,393.7521
LTU,PRT,3123.619
LTU,PRY,11854.56
LTU,QAT,3917.771
LTU,RUS,794.0689
LTU,RWA,6316.532
LTU,SAU,3780.692
LTU,SDN,4399.897
LTU,SEN,5778.599
LTU,SGP,9165.174
LTU,SLE,6169.114
LTU,SUR,8876.898
LTU,SVK,918.5131
LTU,SVN,1225.651
LTU,SWE,677.4822
LTU,SWZ,9034.309
LTU,TCD,4817.931
LTU,TGO,5810.292
LTU,THA,7822.797
LTU,TJK,3694.442
LTU,TKM,3104.464
LTU,TTO,8850.129
LTU,TUN,2295.897
LTU,TUR,1542.741
LTU,TZA,6971.36
LTU,UGA,6085.474
LTU,UKR,590.0546
LTU,URY,12619.23
LTU,USA,6956.313
LTU,UZB,3522.475
LTU,VEN,9201.287
LTU,VNM,7522.653
LTU,YEM,4667.143
LTU,ZAF,9884.803
LTU,ZMB,7812.643
LTU,ZWE,8089.443
LUX,AFG,5304.336
LUX,AGO,6540.273
LUX,ALB,1404.884
LUX,ARE,4999.584
LUX,ARG,11333.12
LUX,ARM,3160.368
LUX,AUS,16686.87
LUX,AUT,762.4356
LUX,AZE,3537.504
LUX,BDI,6302.379
LUX,BEL,187.8091
LUX,BEN,4820.17
LUX,BFA,4209.317
LUX,BGD,7628.117
LUX,BGR,1526.197
LUX,BHR,4598.055
LUX,BIH,1131.459
LUX,BLR,1539.179
LUX,BOL,10325.08
LUX,BRA,9663.413
LUX,BWA,8503.669
LUX,CAF,5168.055
LUX,CAN,6209.579
LUX,CHE,309.8716
LUX,CHL,11940.3
LUX,CHN,7964.416
LUX,CMR,5117.125
LUX,COG,6055.399
LUX,COL,8991.176
LUX,COM,7722.112
LUX,CRI,9188.089
LUX,CYP,2729.865
LUX,CZE,596.739
LUX,DEU,215.9864
LUX,DNK,802.2173
LUX,DOM,7455.008
LUX,DZA,1443.363
LUX,ECU,9651.144
LUX,EGY,3027.937
LUX,ESP,1281.233
LUX,EST,1614.171
LUX,ETH,5433.021
LUX,FIN,1671.633
LUX,FRA,289.1023
LUX,GAB,5486.639
LUX,GBR,494.0174
LUX,GEO,3095.215
LUX,GHA,4939.492
LUX,GIN,4899.179
LUX,GRC,1904.941
LUX,GTM,9252.489
LUX,HND,9068.316
LUX,HRV,847.312
LUX,HTI,7634.649
LUX,HUN,977.394
LUX,IDN,11300.36
LUX,IND,6308.229
LUX,IRL,953.1994
LUX,IRN,3946.802
LUX,IRQ,3615.659
LUX,ISL,2319.428
LUX,ISR,3067.101
LUX,ITA,989.5763
LUX,JAM,8003.091
LUX,JOR,3152.349
LUX,JPN,9500.391
LUX,KAZ,5274.145
LUX,KEN,6377.84
LUX,KGZ,5136.338
LUX,KHM,9658.718
LUX,KOR,8733.371
LUX,KWT,4167.461
LUX,LBN,2970.469
LUX,LBR,5069.576
LUX,LBY,1963.781
LUX,LKA,8259.522
LUX,LSO,9034.081
LUX,LTU,1420.353
LUX,LUX,19.12705
LUX,LVA,1440.968
LUX,MAR,2034.186
LUX,MDA,1697.473
LUX,MDG,8640.706
LUX,MEX,9431.36
LUX,MKD,1454.307
LUX,MLI,4309.688
LUX,MLT,1669.155
LUX,MMR,8604.277
LUX,MNG,6793.377
LUX,MOZ,8808.706
LUX,MRT,4020.178
LUX,MUS,9266.33
LUX,MWI,7577.717
LUX,MYS,10150.62
LUX,NER,4031.344
LUX,NGA,4809.141
LUX,NIC,9169.212
LUX,NLD,318.3489
LUX,NOR,1184.92
LUX,NPL,6955.47
LUX,NZL,18988.62
LUX,OMN,5362.961
LUX,PAK,5645.37
LUX,PAN,8946.732
LUX,PER,10557.05
LUX,PHL,10470.38
LUX,POL,1080.571
LUX,PRT,1711.773
LUX,PRY,10439.35
LUX,QAT,4736.9
LUX,RUS,2214.132
LUX,RWA,6176.837
LUX,SAU,4464.681
LUX,SDN,4477.025
LUX,SEN,4442.112
LUX,SGP,10462.16
LUX,SLE,4918.194
LUX,SUR,7485.436
LUX,SVK,821.1423
LUX,SVN,736.8185
LUX,SWE,1325.934
LUX,SWZ,8806.336
LUX,TCD,4244.512
LUX,TGO,4855.02
LUX,THA,9166.024
LUX,TJK,5003.462
LUX,TKM,4298.08
LUX,TTO,7513.448
LUX,TUN,1458.131
LUX,TUR,2011.911
LUX,TZA,7055.145
LUX,UGA,6033.801
LUX,UKR,1736.302
LUX,URY,11229.4
LUX,USA,6062.731
LUX,UZB,4863.993
LUX,VEN,7904.386
LUX,VNM,8921.031
LUX,YEM,5125.072
LUX,ZAF,9376.57
LUX,ZMB,7561.502
LUX,ZWE,7896.588
LVA,AFG,4186.274
LVA,AGO,7388.835
LVA,ALB,1765.015
LVA,ARE,4355.656
LVA,ARG,12773.93
LVA,ARM,2376.555
LVA,AUS,15331.2
LVA,AUT,1102.181
LVA,AZE,2615.883
LVA,BDI,6729.736
LVA,BEL,1456.065
LVA,BEN,5934.0
LVA,BFA,5430.057
LVA,BGD,6395.167
LVA,BGR,1590.733
LVA,BHR,4019.234
LVA,BIH,1509.34
LVA,BLR,406.3581
LVA,BOL,11685.9
LVA,BRA,11103.81
LVA,BWA,9094.748
LVA,CAF,5870.586
LVA,CAN,6776.347
LVA,CHE,1587.651
LVA,CHL,13359.01
LVA,CHN,6523.571
LVA,CMR,6013.586
LVA,COG,6856.865
LVA,COL,10137.39
LVA,COM,7838.525
LVA,CRI,10158.2
LVA,CYP,2524.026
LVA,CZE,993.2449
LVA,DEU,1265.433
LVA,DNK,724.3204
LVA,DOM,8530.836
LVA,DZA,2730.414
LVA,ECU,10799.31
LVA,EGY,3045.283
LVA,ESP,2715.85
LVA,EST,277.1711
LVA,ETH,5481.836
LVA,FIN,358.1294
LVA,FRA,1704.598
LVA,GAB,6430.987
LVA,GBR,1680.389
LVA,GEO,2247.341
LVA,GHA,6105.744
LVA,GIN,6290.1
LVA,GRC,2109.292
LVA,GTM,10068.25
LVA,HND,9943.452
LVA,HRV,1361.346
LVA,HTI,8676.039
LVA,HUN,1105.945
LVA,IDN,10145.65
LVA,IND,5171.574
LVA,IRL,1954.941
LVA,IRN,3124.783
LVA,IRQ,3049.073
LVA,ISL,2579.342
LVA,ISR,2886.346
LVA,ITA,1869.574
LVA,JAM,8989.271
LVA,JOR,2927.355
LVA,JPN,8094.411
LVA,KAZ,3950.117
LVA,KEN,6581.417
LVA,KGZ,3833.416
LVA,KHM,8382.075
